Data Type,Index,Index.1,Index.2,Index.3,Index.4,Index.5,Index.6,Index.7,Index.8,Index.9,USD,USD.1,USD.2,USD.3,USD.4,USD.5,USD.6,USD.7,USD.8,USD.9,USD.10,USD.11,USD.12,USD.13,USD.14,USD.15,USD.16,USD.17,USD.18,USD.19,USD.20,USD.21,USD.22,USD.23,USD.24,USD.25,USD.26,USD.27,USD.28,USD.29,USD.30,USD.31,USD.32,USD.33,USD.34,USD.35,USD.36,USD.37,USD.38,USD.39,USD.40,USD.41,USD.42,USD.43,USD.44,USD.45,USD.46,USD.47,USD.48,USD.49,USD.50,USD.51,USD.52
2000M9,67.21110806506582,78.8691926839952,77.96118595348585,78.55896675560537,72.44311384730747,79.78635346790307,100.1219317073467,65.09772551647983,60.39072412854164,60.1374463786311,1602.30952380952,426.861352275717,73.2083139883055,82.6919047619048,27.15,882.729175628467,73.8315,39.4695,332.81,1961.89285714286,61.6425,462.446928571429,772.38,85.4404761904762,12.45,109.09640319,488.047619047619,191.597,193.598478808818,80.150576268797,3.59,5.56,5.0645,8624.80952380952,32.08,32.62,29.74,33.89,2567.8087,364.71,239.786842105263,57.16,61.7023809523809,178.142857142857,29.8124884983428,3.23714240710868,544.955044955045,275.265,15.0282,188.0322632598,340.834252,180.45255380625,23.853796784328672,9.8575,19.5685,354.857142857143,262.43,5471.80952380952,7.56666667,103.44217015873016,283.267485238095,695.903978095238,1221.67142857143
2000M10,66.14640688248414,76.96986942498758,76.80419018841808,77.42450471285058,71.07811089281044,77.13721895377812,98.97274927964607,61.365157923490464,59.814305814818276,58.931683941978406,1501.24545454545,378.578603716725,76.1470229829682,82.875,27.15,877.7229441397,75.3713636363637,36.5472727272727,323.71,1894.37272727273,60.8931818181818,457.116545454546,744.55,85.4090909090909,12.45,113.14284925,484.786363636364,175.605,189.514924128916,84.7072744047619,3.93,5.92,5.02136363611111,7650.63636363636,31.4,30.93,30.22,33.05,2598.364,379.84,208.457894736842,54.8854545454545,61.5263157894737,186.727272727273,30.1277751472933,2.94189909521114,538.461538461539,270.092,15.2119,186.0040104494,329.370228,173.60835614375,24.137661380110035,10.4131818181818,21.5936363636364,338.909090909091,253,5266.45454545455,7.4,107.775855,279.869505,688.375320454545,1091.61363636364
2000M11,66.9441394155215,76.52426402466713,76.38585984040651,77.23867661336116,68.5135688102555,76.66406352820322,100.12037547197234,59.721292823691556,61.33943417191544,60.60357046793397,1475.55454545455,370.730788548468,82.4630665379715,89.7159090909091,27.15,873.987159458498,70.4715,33.338,315.1,1795.60227272727,63.9772727272727,450.257213636364,781.82,84.43125,12.45,112.47765086,465.877272727273,188.406,188.119895660446,88.9371078282313,3.93,5.86,5.522,7350.59090909091,32.33,32.52,30.1,34.37,2552.182,364.21,215.305665938577,48.6819047619048,61.5,184.863636363636,28.7437287406289,2.87354475254099,526.38270820089,289.621,15.4323,194.3264608399,330.472538,177.19122471875,23.7086522084614,9.5135,21.7685,332.545454545455,250.82,5264.81818181818,7.12777778,105.03678166666668,267.664285,663.532607727273,1058.68181818182
2000M12,61.0619229155713,77.44731403516256,79.09536589213015,80.48314103509578,66.2849121624449,75.78264737326545,95.00871229708147,61.895433972661,51.47590067961426,47.26525099967491,1569.055,443.304393580636,86.5957555668947,88.15,30.75,892.782646836661,64.4952631578947,31.0747368421053,334.72,1852.4,65.8605263157895,493.052704761905,800,85.25,12.45,117.82690486,463.53,177.938,180.275206917225,96.2242037593985,3.93,5.72,8.9135,7318.8,25.28,25.28,22.16,28.4,2601.7192,309.02,199.178947368421,54.7555,61.5,183.571428571429,28.1258451618706,3.02000838278441,524.475524475525,211.79,15.5646,211.8091182165,328.047456,185.96465930625,24.304481041964983,9.7175,21.3565,356.047619047619,245.43,5227.4,7.13571429,113.74002016666664,286.884524545455,688.38818,1059.33
2001M1,61.87048988998205,78.21004995191498,78.62926507692804,79.76851427462302,68.11293668783112,77.78660851721637,99.23009784597426,62.29772332193327,52.31128041269542,48.5061877836059,1619.87727272727,532.668748498679,85.7532515051725,87.8068181818182,32.1,966.394992193041,64.9842857142857,32.9657142857143,342.98,1787.05681818182,64.1772727272727,500.774043478261,808.7,85.320652173913,12.99,122.87113263,478.536363636364,178.864,171.761882818788,94.2972332706767,4.22,4.98,8.17285714166667,6975.90909090909,25.95,25.64,22.69,29.52,2624.08,348.93,191.788825433587,50.3840909090909,61.5384615384615,184.434782608696,27.6103437361532,3.05,517.482517482518,275.604,15.9468,197.5893023175,321.433596,175.4227575375,24.582920899169597,10.0595238095238,21.4638095238095,346.913043478261,236.09,5168.5,7.1,109.47942499999998,309.691478333333,716.136997222222,1032.7
2001M2,62.4640188177715,77.92876408977581,78.58683993157517,79.25251581443091,72.44203315973193,77.26405386830318,98.89127831135106,61.64245463343687,53.41660634108092,51.008435408400686,1607.03,681.28453038674,82.3078945638598,87.5625,32.1,1157.46657541196,66.941,31.9685,331.48,1766.125,60.4425,513.139195,800,84.4875,12.99,123.60416504,501.71,170.31,173.204092946452,92.3775148214285,4.22,4.66,5.55157894722222,6546.8,27.24,27.41,24.74,29.57,2552.27,407.17,185.065003421233,53.7965,61.7708333333333,185.1,27.3004069271481,3.02134116594161,501.748251748252,289.819,16.3142,178.7067095772,325.401912,167.45317166875,24.17499938764957,9.3625,21.541,349.1,230,5121.25,7.3875,103.32319066666669,323.94816,733.2782395,1021.58
2001M3,60.32726744574847,78.08430622011208,79.84555799636885,80.83883236694543,70.67671286345924,76.30529841599096,99.78140383273134,59.348230652555436,49.93878374746937,46.90173547913696,1512.17272727273,554.997488699146,83.0743035663541,91.0581818181818,32.6,1124.40551391217,65.9277272727273,30.9609090909091,351.18,1742.15909090909,54.5636363636364,497.356622727273,788.64,93.2727272727273,12.99,137.77126587,498.845454545455,159.949,166.15470447682,91.0121535714286,4.22,4.85,5.17772727222222,6165.18181818182,25.02,24.4,23.43,27.24,2565.32,554.81,210.900286849654,63.1118181818182,62,177.090909090909,26.0187851525231,3.10001158882837,500,263.492,16.5347,169.5244563649,351.857352,164.37557943125,24.03071141924273,8.71681818181818,21.5522727272727,379.863636363636,224.82,5049.63636363636,7.69444444,105.57123500000003,315.358117727273,688.225620909091,1005.62272727273
2001M4,61.14866399743972,78.4376091390334,78.61644521647372,79.77617792147478,67.91103502698827,78.25697012891939,105.5242292766962,58.561507321775075,51.0340313131213,48.109536891409824,1499.48333333333,532.096816627203,84.7196450699523,90.1125,33.5,1083.66282594128,65.5057894736842,28.62,361.56,1665.97222222222,51.1638888888889,481.002571428571,748.57,101.315789473684,12.99,131.90677501,477.588888888889,158.435,162.592068230419,87.5450665178572,4.26,4.79,5.1825,6363.11111111111,25.66,25.55,24.06,27.37,2597.95,629.72,208.963865568334,64.6342857142857,62.0576923076923,162.095238095238,26.2534988467767,3.0260978951465898,500,289.279,16.5347,169.0173931623,333.99993,158.6108357625,23.857914258844307,8.05210526315789,21.5173684210526,372.285714285714,212.35,4949.77777777778,8.22857143,106.15420269841269,327.515706666667,760.625526666667,970.138888888889
2001M5,63.339870942443376,79.6784646745509,80.55544482119517,81.93979345098901,67.77662099111149,78.79264326845114,104.82263882511495,59.99087054248924,53.78122680162787,51.64744481407433,1542.39047619048,638.361758347345,89.7266151409977,91.4886363636364,33.8,1077.43612686205,68.9386363636364,29.7127272727273,370.56,1684.85,49.9714285714286,479.309565217391,740,102.288043478261,12.99,130.05206978,466.076190476191,157.925,164.299443392072,85.0775230867347,4.26,4.95,4.195,7086.47619047619,27.55,28.45,25.58,28.61,2581.68,734.34,194.010526315789,70.6140909090909,63.0384615384615,164.260869565217,27.51473477331,2.97359309347734,500,275.589,16.5347,178.0673690174,323.638216,163.87030309375,23.698995578981116,8.95954545454546,21.3481818181818,379.652173913044,195.57,4951.78947368421,9,110.77416724637679,325.692936086956,716.765084782609,937.961904761905
2001M6,62.412323978486164,78.82490822835348,80.80033669578282,82.68043989086578,63.44523770173777,76.8295645146291,103.5748942479177,57.51109747795426,52.810392817951765,50.60066437454966,1470.83333333333,610.365693238621,95.0570716347415,94.4523809523809,33.9,973.29105488682,63.6675,29.322,361.51,1610.46904761905,47.4595238095238,508.928690476191,736.19,97.5297619047619,12.99,124.57228306,444.733333333333,156.631,164.53188746767,83.1606659863946,4.26,5.11,3.72714285833333,6674.33333333333,26.97,27.72,25.61,27.56,2536.49,830.56,209.165548275045,72.917619047619,63.5384615384615,167.761904761905,28.1185662296469,2.88534956499296,476.689976689977,305.238,16.5347,185.0449996097,332.456696,170.232191525,23.299363004357513,8.74285714285714,21.0385714285714,412.619047619048,191,4829.90476190476,8.77777778,109.42613873015873,326.921772857143,683.814792380953,896.928571428571
2001M7,59.5793403752921,78.17349457251271,83.65790197699616,86.03490283773883,61.71597594069769,72.63379621417108,96.8318445447512,55.15526057120457,48.70111511399497,46.5150226787664,1418.62272727273,700.966850828729,101.977402781508,98.4545454545455,34,965.322726956721,58.472380952381,27.5876190476191,371.84,1526.77045454545,45.5452380952381,525.212945454546,760.91,87.8863636363636,12.99,118.64114496,462.154545454545,154.689,162.036859532868,90.7546695436508,3.78,5.05,3.10714285833333,5962.54545454546,24.8,24.54,23.43,26.44,2559.12,962.94,279.628947368421,72.9728571428571,64.2692307692308,169.727272727273,27.4841214793241,2.82612732038223,481.087094723458,289.424,16.5347,194.227252822,383.383418,186.65367249375,23.509868888969528,8.53619047619048,21.0061904761905,453.090909090909,196.09,4343.59090909091,8.75,108.34371166666665,328.25656,630.786820909091,853.304545454545
2001M8,59.79038507513576,76.35588821676762,83.43115178187088,85.62266704688246,63.20143009919567,69.20929551025284,90.9208592168193,53.5267770308519,50.098991057959495,48.39963543426296,1377.84545454545,682.200336295941,99.3919758041668,101.804347826087,33.8,1032.48380906939,59.6769565217391,25.8626086956522,435.41,1466.41136363636,43.3272727272727,545.499865217391,771.3,76.9404347826087,12.99,129.58507804,483.627272727273,157.233,159.873256760242,92.8790316381988,3.78,4.73,2.954347825,5525.63636363636,25.81,25.67,24.31,27.45,2626.91,784.58,312.618421052632,71.5356521739131,65.5833333333333,168.739130434783,26.6036904584991,2.92279680917769,475.524475524475,292.195,15.4323,189.1015052305,397.492986,182.74926443125,23.89503991411425,7.90434782608696,21.2891304347826,465.217391304348,197.74,3929.45454545455,8.95,104.22420927536233,348.943068695652,617.907327826087,830.031818181818
2001M9,57.73345118258972,73.48874436046312,79.88179401098168,81.88784633357461,61.36406757081245,67.03124329574968,87.66601903146172,52.12650146475352,48.51605810147267,46.9844786284132,1345.995,583.563535911602,99.6094490150679,107.25,32.8,1026.20329397817,57.712,23.788,444.65,1427.69736842105,41.2625,549.33375,750,73.0625,12.99,138.23915223,464.805,160.368,156.383757148838,89.7439884868421,3.78,4.63,2.19052631583333,5057.65,25.03,25.54,23.96,25.59,2736.64,577.54,259.555766092952,63.93,66.4791666666667,173,26.292151018594,2.92010705540687,489.510489510489,282.92,13.7421,183.9426882997,358.471212,172.3451653,24.321244956046847,7.16066666666667,21.3706666666667,430.2,190.9,3698.36842105263,9.15,103.17621600000004,340.53086,524.1879575,799.51
2001M10,51.99694191440999,70.36758256435645,76.21234855740408,77.89871925198283,60.64558050892003,64.46389266887049,84.04863919947434,50.31759931425194,41.249479832250266,38.87766657072813,1283.53043478261,486.788373768917,101.788001837646,103.391304347826,32.4,1084.86237757982,56.5317391304348,21.2617391304348,441.27,1377.37608695652,37.2217391304348,555.814560869565,715.65,70.8804347826087,12.99,135.10480754,468.582608695652,144.917,151.271433806356,86.2677391304348,3.24,4.65,2.4704347825,4830.78260869565,20.73,20.48,19.54,22.18,2842.81,423.63,232.094736842105,57.2917391304348,65.6964285714286,170.869565217391,24.3699386646521,2.78865463837538,484.645788993615,274.308,13.1175,177.6264444934,333.99993,160.6319411125,24.13686282916547,6.59608695652174,21.1539130434783,440.478260869565,177.26,3749.17391304348,9.46666667,104.83127855072463,330.287742608696,441.980861304348,761.739130434782
2001M11,49.95746408605006,71.35653811180013,76.34256158182538,77.68618621051714,63.93965811207582,66.32024813652005,86.05385067484242,52.06643433227542,37.43826341866627,35.04335383123381,1334.45454545455,494.098442993471,100.96791884888,104.275,29.4,1231.55077881715,58.9557894736842,22.0336842105263,432.43,1434.29318181818,37.9595238095238,585.280522727273,719.09,72.875,12.99,134.68774175,486.713636363636,152.059,146.490201626536,89.8825542410714,3.24,3.95,2.3555,5131.31818181818,18.69,18.94,17.53,19.59,2936.19,466,281.513157894737,48.6,64.3269230769231,170,23.3473647814519,2.62130251153967,465.988556897648,289.097,12.1254,177.9902072257,352.959662,162.5611780375,23.88891769020594,7.278,21.328,576.272727272727,162.09,4059.31818181818,9.43333333,106.80159111111114,335.907816818182,466.091899545455,774.345454545454
2001M12,49.39313957778326,70.7095701644141,75.83106149106405,76.86506751548394,66.28622535591028,65.53644661576774,83.34411266607661,52.67375944669445,36.92228818929496,34.74431933867533,1348.72352941176,518.942383583339,102.86016439578,100.833333333333,27.35,1337.42945636196,55.599375,23.758125,457.68,1472.84705882353,42.8684210526316,618.958452380952,700,69.3421052631579,12.99,135.93714657,482.905882352941,141.307,139.91184341494,92.3115151680672,3.21857142857142,3.68,2.42315789472222,5315.82352941176,18.52,18.6,17.64,19.31,2847.84,425.76,295.471171811268,47.4122222222222,63.2291666666667,179.380952380952,22.1199072290676,2.55605681615151,468.864468864469,266.972,11.65,166.5041233755,348.770884,160.14963188125,23.932358031387675,7.41,21.4417647058824,627.619047619048,163.57,4022.47058823529,9.5,104.3703851666667,376.126782857143,501.435718571428,757.970588235294
2002M1,50.06365300534096,71.40286108061643,76.56005926938803,77.45467791119613,68.30189815828331,66.19367069176505,83.15784309409206,53.94024893077163,37.57947599581418,35.9479716152042,1371.36363636364,429.377852510435,99.271779717199,101.045454545455,29.1,1385.93297713796,57.3357142857143,22.8842857142857,444.03,1508.22727272727,43.4159090909091,621.832239130435,700,68.3522727272727,12.68,138.14805552,511.086363636364,144.769,133.838258278038,91.9669605867347,2.79,3.57,2.25809523805556,6061.36363636364,19.15,19.48,18.29,19.69,2788.69,443.705901288487,310.3,54.2647619047619,62.9423076923077,191.130434782609,25.7274386290273,2.52,470.963818789906,252.896,11.8223,169.5795719304,343.479796,160.05776345625,23.817869659665117,7.31380952380952,21.2390476190476,567.434782608696,172.91,3867.95454545455,9.5875,106.18919666666667,444.105996956522,599.549519565217,794.195454545454
2002M2,51.24304813034447,72.24505560035249,76.3725968865944,76.85400950860138,71.92871118193469,68.07590258143394,87.36113575187092,54.14595125860665,38.95614517283636,37.47229429900927,1371.08,511.049723757,99.0109763866696,102.95,29.85,1490.38718251107,60.5094736842105,24.4621052631579,433.86,1561.3675,42.805,633.397425,700,72.2434210526316,12.68,137.11553343,480.925,140.228,136.036615506381,90.728193843985,2.79,3.64,2.31052631583333,6039.95,19.98,20.29,18.91,20.72,2774.94,454.61764374078,296.768506091945,55.1405263157895,62.9166666666667,194.35,28.3348137073603,2.51665102141165,482.517482517483,271.491,11.5743,165.4459045179,341.936562,160.19556609375,23.653703359309088,5.68315789473684,20.9105263157895,563.05,169.9,3724.61111111111,9.71875,103.83760200000002,516.350744,621.989066,773.47
2002M3,55.85924254610753,74.3260428219354,78.59122435066679,78.49526549128969,79.47701376275879,70.01786194291697,89.78355296064359,55.74087025162403,45.05552374690198,44.38503421810565,1404.985,571.231254930952,98.9521307095644,109.025,29.55,1592.0292323078,66.379,29.773,409.65,1607.3925,42.0375,633.498761904762,676.67,80.3,12.68,137.38572158,480.675,144.316,143.023396732782,89.8579491071429,2.79,3.69,3.0315,6543.2,23.64,23.69,22.85,24.38,2795.62,590.334067313687,302.447368421053,50.8042857142857,62.7291666666667,189.285714285714,30.4060736454083,2.67709208107311,482.184482184482,241.469,11.464,174.2864412241,356.927978,168.69339540625,23.651791109125384,5.9245,20.21,546.52380952381,195.19,3850.75,9.95,102.5515736666667,529.158069047619,607.570466190476,819.995
2002M4,57.54950836891566,73.99812491323917,77.28273177695328,77.17941003964891,78.23648739198688,70.68040434495317,92.16808804387517,55.15959703497806,47.926497066116205,47.74056616111714,1370.38571428571,570.379206426363,95.8237328513546,103.738636363636,28.84,1568.14640848596,65.7795454545454,30.3527272727273,411.14,1588.57142857143,41.3833333333333,646.635636363636,618.18,83.6931818181818,12.68,137.76727751,472.090476190476,150.487,144.108208752009,87.1066477678571,2.56,4.07,3.42772727222222,6956.80952380952,25.43,25.65,24.41,26.24,2814.34,579.16412250054,311.147661780573,44.7831818181818,62.5,189.5,30.5710009457509,2.8122203758149,485.060394151303,248.19,9.7003,175.928885076,365.085072,171.35757973125,23.98793143489581,5.17818181818182,19.7395454545455,545.681818181818,185.64,4026.47619047619,9.75,104.80295833333334,525.071111363636,614.557765909091,807.57619047619
2002M5,58.14364660883727,74.68782518859607,78.90573863549378,79.29277042098406,75.33307572603613,70.42738892372171,92.57088140670506,54.43288319598205,48.46472820013415,48.20023721027102,1344.42727272727,631.455680998696,97.5469534176339,96.4673913043478,28.63,1604.69583787364,58.4322727272727,29.4336363636364,410.06,1597.02272727273,39.8928571428571,661.867086956522,586.09,84.1363636363636,12.68,141.06498113,450.386363636364,141.187,149.076394731916,90.3313050170068,2.56,4.44,3.50454545555556,6771.18181818182,25.69,25.43,24.59,27.04,2820.98,635.50864899906,337.818421052632,46.9777272727273,63.3461538461538,198.304347826087,31.9800767861452,3.01660967269174,484.645788993615,254.101,9.8767,179.897205792,376.769558,176.64001416875,24.265547835083524,5.61181818181818,19.8245454545455,525,164.09,4152.81818181818,9.9,104.09640521739131,519.781304347826,619.091304347826,768.25
2002M6,57.64544810893826,76.90959251238792,81.31145201342382,81.88713428646167,75.9973698588812,72.46335574456408,96.17422813287097,55.336713029287026,46.3752553341464,45.98573310392347,1356.93333333333,643.9917127075,104.110300310345,93.8947368421053,26.65,1656.45666951878,55.163,29.26,438.49,1650.59444444444,43.4833333333333,644.249825,601,86.98125,12.68,143.31231232,439.983333333333,133.291,163.480655776108,93.1698001339286,2.56,4.53,3.225,7147.61111111111,24.49,24.13,23.83,25.51,2834.26,635.472154974342,376,50.4145,63.7954545454545,202,38.1194117462331,3.05031799403866,500,259.945,9.9208,185.8276406398,399.03622,185.36751454375,24.71652646865824,5.246,19.9895,556.85,168.5,4303.33333333333,9.9,115.41185699999997,548.84118,603.140945,769.422222222222
2002M7,59.87677792022683,79.11710572857804,85.43052041789129,85.89270452200877,81.164131795495,72.74004246348808,97.80633854273962,54.63436123362316,48.620518679796895,48.32402361213715,1337.8652173913,545.580110497826,114.227517813685,96.9047619047619,24.9,1871.99852314152,53.0857142857143,29.3057142857143,469.19,1588.2847826087,46.702380952381,652.114869565217,605.65,84.3928571428571,12.68,150.80588424,446.026086956522,149.616,172.56231099685,99.7000026785715,2.52,5.76,2.99,7137.69565217391,25.75,25.77,24.57,26.92,2981.64,653.465025937432,369.210526315789,54.87,64.2142857142857,199.608695652174,37.7212614451261,3.05575610241946,507.449072666464,287.332,9.9208,204.2362395168,423.066578,209.0925353,25.833740865526277,5.79476190476191,20.7252380952381,596.217391304348,175.43,4313.78260869565,9.89375,132.64463666666668,539.683391304348,569.120304347826,795.013043478261
2002M8,60.531866520013395,79.12870500708625,86.2107062612053,86.52872256600165,83.27512034980683,71.97530668566598,99.0923535081573,52.38834401231951,49.65207085603112,50.215069934729435,1293.35714285714,420.015067804545,120.986561555999,95.7272727272727,24,1959.27273311832,52.0231818181818,28.7431818181818,482.34,1482.91666666667,49.3214285714286,650.152372727273,629.55,85.6306818181818,12.68,148.75216325,424.333333333333,146.046,182.108249476718,109.891001785714,2.52,4.52,3.08727272777778,6736.85714285714,26.78,26.63,25.32,28.37,2957.09131818182,637.596218521158,391.507894736842,46.1131818181818,64.1136363636364,191.318181818182,39.1259414196287,3.01844719330269,532.739987285442,280.837,9.9208,201.1166985095,453.269872,208.2197852625,25.543732137717406,5.85681818181818,20.9495454545455,639.772727272727,181.86,3832.2380952381,9.85,149.61353,534.990818181818,575.722318181818,748.809523809524
2002M9,62.92855557716487,81.03559119326006,88.54767138418369,88.16791346694984,92.05318973264579,73.44777810202783,102.43381565949801,52.51082138240873,52.33531158461714,53.05292727340257,1301.7,492.633517491905,119.74805148798,92.5625,24.45,2167.41225964985,57.5775,33.3075,539.45,1478.93333333333,48.9789473684211,662.547380952381,650,85.7375,12.68,150.44649197,420.542857142857,149.128,180.960132498945,113.941454196429,2.53238095238095,4.63,3.553,6664.95238095238,28.28,28.34,26.83,29.67,3000.22157142857,626.684461671218,369.397368421053,36.6605,64.0357142857143,188.47619047619,40.4003165097905,3.13201814866681,564.768564768565,309.199,9.9208,200.2458725746,443.12862,208.2197852625,25.855364492142257,6.4095,21.5185,631.619047619048,193.43,3961.7619047619,9.79761904761905,173.34262174603177,584.344038095238,642.410342857143,756.17619047619
2002M10,62.7165167879918,81.3890547627592,89.04069264745065,88.50173304934643,94.01579039918671,73.66027702939853,102.38342459651058,52.9132088497096,51.79243429759239,51.644543643126006,1311.46086956522,550.084073983913,120.613861382578,86.967,26.25,2201.49510769065,64.0530434782609,34.444347826087,523.23,1486.17173913043,49.5568181818182,654.820673913043,650,85.695652173913,12.68,154.81930943,418.247826086957,147.601,178.945677290187,109.64680993323,2.78,4.76,4.13304347777778,6818.91304347826,27.53,27.55,26.18,28.85,2987.83919565217,614.279334629426,372.802631578947,42.8121739130435,63,185.478260869565,37.4785970122049,3.13651040606731,565.217391304348,299.026,10.2515,185.3536467765,445.553702,200.08942965,25.893891797580803,7.02,21.8321739130435,635.434782608696,181.09,4242.08695652174,9.84130434782609,180.04396666666665,664.341008695652,748.179752173913,755.086956521739
2002M11,59.66089307789134,80.62062145377512,87.15261959231441,87.0648995185983,87.9623573594164,74.02277109437703,100.05207500538592,55.2214979522273,47.39872485716385,46.48687152862802,1373.26666666667,399.565903710916,120.130508531619,81.5625,26.25,1825.05743790573,70.1844444444444,39.3538888888889,565.3,1581.03571428571,52.325,650.13030952381,693.81,81.20625,12.68,154.96118289,441.442857142857,156.652,181.327501118392,108.646429375,2.78,4.8,4.06210526388889,7314.80952380952,24.79,24.5,23.32,26.56,3012.77274210526,476.797608449664,409.973684210526,40.6021052631579,61.9047619047619,187.190476190476,38.1078708057541,3.14811774835577,564.435564435565,283.983,10.8026,183.8765496211,490.748412,210.21792350625,26.140056182017762,7.29684210526316,22.3110526315789,732.380952380952,178.48,4228.95238095238,9.86428571428571,164.27918396825393,691.809761904762,768.394047619048,764.566666666666
2002M12,62.656939825113575,79.97331825974798,87.72074322457203,87.3373078692904,91.26020774233504,72.1477877705423,95.31912955762706,55.410854370458786,52.526257712668915,52.268542838616774,1375.8619047619,565.984429934706,117.186855037045,84,26.25,2025.61102182395,63.8619047619048,38.5223809523809,623.45,1592.96428571429,55.2190476190476,635.423636363637,748.18,70.6190476190476,12.68,157.93637975,441.209523809524,147.694,183.37401418126,107.012648482143,2.81363636363636,4.71,4.74761904722222,7206.33333333333,27.89,28.52,25.71,29.44,3037.72802380952,426.759727639326,433.556146214374,43.672,61.4886363636364,185.272727272727,38.4589515238658,3.16386859435255,565.162110616656,290.545,11.0231,181.9805741679,479.063926,208.24275236875,26.3788380310439,7.508,22.0375,729.954545454546,183.73,4227.19047619048,9.88181818181818,149.19598833333336,689.341745454546,763.164336363637,794.261904761905
2003M1,66.46589696018215,81.33148420914983,89.26072758241375,88.43889637787197,96.84699303237372,73.3223023125145,95.89132969955004,57.02042770583913,57.76901271255619,57.636488088117524,1379.29090909091,560.593322123468,113.704404668652,85.35,26.6785714285714,2190.13811118364,65.2185714285714,42.7514285714286,620.67,1650.31136363636,56.7136363636364,641.651717391304,775.22,69.7976190476191,13.82,162.69020507,444.845454545455,143.163,187.406936594087,105.752865625,3.15,5.01,5.453,8032.90909090909,30.77,31.29,28.07,32.95,3257.00540476191,547.133759132162,431.315789473684,46.5835,62.2717391304348,199.739130434783,41.1072331680845,3.34,552.447552447553,294.99,11.13333,184.8686298001,453.490334,208.6791273875,26.87686528950361,7.89047619047619,22.0442857142857,659.391304347826,182.39,4445.27272727273,10.1565217391304,140.48328555555554,725.813004347826,800.631939130435,782.340909090909
2003M2,69.35261593108095,81.88724754557164,89.42982720128273,88.390639390908,99.02249603436888,74.26862750975035,96.02380576353515,58.554605728608124,62.019421593573114,61.59541805994515,1421.555,462.707182320442,114.151664366899,83.75,26.9464285714286,2230.352249546,67.595,42.3538888888889,622.98,1682.145,58.5526315789474,637.81855,780,70.9289473684211,13.82,159.70433242,474.525,150.494,187.316256031479,106.037191617063,3.15,5.31,7.70222222222222,8607.95,32.88,32.65,30.2,35.8,3395.18875,505.062748370179,421.515789473684,48.1642105263158,63.125,198.75,44.7425979367513,3.25360958561256,549.825174825175,277.477,12.12541,192.4194622736,451.065252,209.64374585,26.76784435412906,8.34833333333334,22.1816666666667,640.6,192.25,4572.3,10.1,141.65650438596492,734.888,778.49165,785.665
2003M3,65.7264087451804,80.04645415102303,87.14865997383367,86.7965577629553,90.39889046213756,72.87264756891804,94.17269062143845,57.48737531042287,57.348685401354174,56.83288614235431,1386.54761904762,480.465666929755,113.653472899142,83.875,26.1428571428571,1989.83612644448,61.6619047619048,38.3642857142857,554.02,1655.69285714286,61.01,632.284723809524,780,70.1133333333334,13.82,153.10480294,454.733333333333,145.686,184.153331099892,105.064015608844,3.17037037037036,5.44,5.94428571388889,8339.71428571429,30.36,30.34,27.42,33.32,3482.40095238095,633.156,390.131578947368,48.8385,63.8571428571429,196.952380952381,48.1868159744619,3.18245915545714,549.117549117549,257.37,11.90495,191.361243416,460.986042,210.2408906125,26.321035023420514,7.84333333333334,22.2557142857143,647,192.19,4592.66666666667,10.1,127.99043888888889,681.579652380952,733.696271428572,790.328571428571
2003M4,60.68916888280979,79.66820900115721,86.90130493430078,86.58852982176421,89.78850977238729,72.36219274244395,95.67186753234454,55.52533978325874,49.58577200544931,47.749495770056996,1334.32,384.22903063787,114.589279410936,82.625,25.125,1932.13540687622,65.322,38.669,580.89,1587.8675,60.78,622.198613636364,780,67.9695238095238,13.82,149.04484859,438.025,151.938,180.451284508149,105.253732908163,3.57777777777778,5.18,5.27666666666667,7930.6,25.49,25.02,23.38,28.09,3463.59619047619,700,377.2,49.264,63.5340909090909,195.181818181818,45.2439079759997,3.18127450328926,550.063572790845,296.899,11.68449,200.2568956877,481.489008,221.7244437375,26.176792764739503,7.26190476190476,22.0014285714286,667.636363636364,188.5,4561.25,10.1,125.04537833333335,685.717627272727,740.168036363636,756.75
2003M5,61.47085083879589,80.14239949215796,88.56099934926696,88.97822648452284,84.7096053117984,71.63892767315397,90.73756196200688,57.843758922794876,50.54734713573947,48.846293653699234,1400.415,290.369161225515,115.496101242305,79.3,24.9642857142857,1729.21475967627,66.1772222222222,38.8161111111111,621.58,1651.1,57.8025,640.058795454545,829.09,63.5538095238095,13.82,157.01160684,462.35,145.886,183.169721740799,107.817353528912,3.57777777777778,4.87,5.81333333333333,8347.75,26.06,25.81,24.25,28.13,3570.424,685,382.118421052632,58.9933333333334,64.6022727272727,197.727272727273,45.3331397236484,3.24852941176471,554.83153210426,275.093,11.68449,214.179087533,495.819038,232.42711525,26.986339722945445,7.01380952380952,21.8471428571429,678.272727272727,182.09,4734,10.8954545454545,131.04366261904755,633.006318181818,678.328727272727,776.115
